X,Y,code_st,name,adresse,type_fonc,proprio,gestion,etat_avt,equipement,obs,icon_url
-17.2332200001029,14.7031900000185,"199",,DK_BARGNY3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4246100001513,14.7700300003843,"200",,DK_CAMBERENE_CIMETIERE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3823500001523,14.7841100003762,"201",,DK_DAROU_NIANGOR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3634999996252,14.7569400001809,"202",,DK_DIAKSAO2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3519700003152,14.7695000002249,"203",,DK_FASS_MBAO_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4525299998596,14.7308599998891,"204",,DK_GENDARMERIE_FDT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4563299997296,14.7088599997892,"205",,DK_GRAND_DAKAR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3926100002512,14.7743600004138,"206",,DK_GUEDIAWAYE_STADE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4503599996142,14.7590300003343,"207",,DK_HLM_GRAND_MEDINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3269700003652,14.7879999999001,"208",,DK_KEUR_MASSAR7,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3356500004471,14.7788699997507,"209",,DK_KEUR_MASSAR8,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2439300002692,14.7441700003453,"210",,DK_KEUR_NDIAYE_LO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4563899997986,14.6884700001904,"211",,DK_MEDINA2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4923000001448,14.7237999998702,"212",,DK_OUAKAM_MONUMENT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4660500001074,14.751360000064,"213",,DK_OUEST_FOIRE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4387199997282,14.7643019997375,"214",,DK_PARCELLES_U9,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4032200003027,14.7475299997097,"215",,DK_PIKINE_OUEST3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2763600002138,14.7160300003843,"216",,DK_RUFISQUE4,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2787800002967,14.7367800003968,"217",,DK_RUFISQUE5,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3811699996957,14.7415300000096,"218",,DK_THIAROYE_SUR_MER,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3809500003422,14.7592600001489,"219",,DK_THIAROYE_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3385399997211,14.7679699998157,"220",,DK_THIAROYE2_LAST,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2986199997132,14.7399900000385,"221",,DK_ZAK_MBAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4470600003187,14.7375000003248,"222",,DK_ZONE_DE_CAPTAGE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4211400002108,14.7367800003968,"223",,MARISTE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4679400000309,14.7123800002369,"224",,DK_CITE_KEUR_GORGUI,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4305499997826,14.7543700003753,"225",,DK_SOPRIM_EXTENSION,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3677800000469,14.7532400004257,"226",,DK_DIACKSAO3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3633200003177,14.7837000003548,"227",,DK_YEUMBEUL_ASECNA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3556399995863,14.7802899995839,"228",,DK_YEUMBEUL_BENE_BARACK,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3774000003097,14.7437499998626,"229",,DK_THIAROYE_ORYX,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4046000000899,14.7523000002449,"230",,DK_TECHNOPOLE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4360099997616,14.7514600001789,"231",,DK_CITE_SOPRIM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4429499996427,14.7234000003098,"232",,DK_HLM_SODIDA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4726400000359,14.7235099999866,"233",,DK_SACRE_COEUR_EXTENSION,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4888785995677,14.721862000431,"234",,DK_LEONA_OUAKAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.317579999917,14.7742000002299,"235",,DK_KEUR_MASSAR9,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4147099995668,14.7706100001514,"236",,DK_CITE_GOLF,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3827200001278,14.7649400003808,"237",,DK_PIK_DAROU_RAHMANE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4244900000135,14.7649699999656,"238",,DK_PARCELLES_U5,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4027700002353,14.7782400003758,"239",,DK_GOLF_NORD,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3843600002138,14.7761999998302,"240",,DK_GUEDIA_ANGLE_MOUSSE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4709500003422,14.729420000033,"241",,DK_LIBERTE6_EXTENSION,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4676399996862,14.7421000002149,"242",,DK_SUD_FOIRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4674600003787,14.7212100000415,"243",,DK_SACRE_COEUR3_MONTAGNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4417999996702,14.7316599999091,"244",,DK_ZONE_DE_CAPTAGE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4165129999749,14.7344639997138,"245",,DK_DALIFOR4,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.396700000005,14.7398099998317,"246",,"DK_KM10,5",ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3400599996692,14.8026399996363,"247",,DK_MALIKA_PLAGE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2935960000553,14.7896159997786,"248",,DK_RFQ_TIV_PEUL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4282499998376,14.7348300004043,"249",,DK_MARISTE3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.241699999955,14.8263700003753,"250",,DK_NIAGUE_PEULH,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.1826900000434,14.8034100000715,"251",,DK_BAMBILOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2308200000429,14.765379999987,"252",,DK_CITE_DOUDOU_BASSE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3039799995773,14.7261199998381,"253",,DK_RUFSAC,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3438499999775,14.7500600003688,"254",,DK_TOUB_FASS_MBAO_MANDELA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2945499999825,14.7479300001694,"255",,DK_ZACK_CITE_MANTOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3542199997531,14.7397200001779,"256",,DK_THIAROYE_AZUR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.418519999898,14.7399400004307,"257",,DK_DALIFOR3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4091100003262,14.7697999996703,"258",,DK_GOLF_SUD2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4776200003627,14.7574199998332,"259",,DK_YOFF_NDEUNGANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4488100000814,14.7465799999671,"260",,DK_GRAND_MEDINE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4359200001079,14.7386399998362,"261",,DK_MARISTE4,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3485799995673,14.7605799998672,"262",,DK_FASS_MBAO2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2499700000154,14.7118500000775,"263",,DK_RFQ_COLOBANE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2563999997602,14.7202000002298,"264",,DK_RUFISQUE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4649699997656,14.7577200001779,"265",,DK_YOFF_MBENGUENE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3058300003542,14.7675599997942,"266",,DK_KEUR_MASSAR10,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4564899999135,14.7159799998772,"267",,DK_LIBERTE3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4753000003947,14.693500000125,"268",,DK_Sea_Plaza,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4505599998441,14.7143599998142,"269",,DK_BENEU_TALLY2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4310100003112,14.7630899996038,"270",,DK_PARCELLES_U7_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4361699999455,14.7596500001474,"271",,DK_PARCELLES_U11,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4470200002727,14.6948500003273,"272",,DK_COLOBANE_OBELISQUE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.454539999921,14.7393100001564,"273",,DK_GRD_YOFF_ARAFAT2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4445099996368,14.7110799996423,"274",,DK_HLM3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3150199996732,14.7791199995884,"275",,DK_KEUR_MASSAR_U3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3166300001743,14.7428899997737,"276",,DK_MBAO_GARE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3672099998416,14.7466699996208,"277",,DK_POSTE_THIAROYE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4511100000265,14.7342899997837,"278",,DK_GRD_YOFF_TAIBA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2602900001833,14.7126399996363,"279",,DK_RUF_ARAFAT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3876200003627,14.7410199998731,"280",,DK_THIAROYE_SUR_MER2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4607409998972,14.680404999691,"281",,DK_FANN_HOCK,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.478839999966,14.722440000106,"282",,DK_OUAK_CITE_AVION2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4872300001643,14.7547800003967,"283",,DK_YOFF_TONGHOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4942199996532,14.7539800003768,"284",,DK_NGOR_VIRAGE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2829100000964,14.7237700002854,"285",,DK_RUF_CITE_MILLIONNAIRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2732600002487,14.7256600002089,"286",,DK_RUF_DANGOU_NORD,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2812200004026,14.7315700002554,"287",,DK_RUF_SANT_YALLA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2288700000504,14.7797600003238,"288",,DK_DIAMAGUEUNE_SANGALKAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2869399997811,14.7175199998482,"289",,DK_CITE_GABON,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2507900000584,14.7182199997532,"290",,DK_RUF_DAORU_NAHIM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2925300003592,14.7301500004222,"291",,DK_ZAC_MBAO_COL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2607899998586,14.731020000073,"292",,DK_RUF_ARRET_CHERIF,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2738100004311,14.7147299997897,"293",,DK_RUF_CENTRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2726099999515,14.739620000063,"294",,DK_RUF_SANT_CHERIF,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3218600003387,14.7446400004357,"295",,DK_RF_BON_SJR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4956800004316,14.7270100004112,"296",,DK_MAMEL_CORNICH,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4646500002972,14.7284599998292,"297",,DK_LIB6_ASECNA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4678900004232,14.7468400002659,"298",,DK_OUEST_FACE_FOIRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3931799995573,14.7461099998766,"299",,DK_MOUSS_DALIFA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4228400003657,14.7487999998202,"300",,DK_CITE_FAYCAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4063899998985,14.7402900003833,"301",,DK_MARCH_POISON,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3311600002338,14.7405099997367,"302",,DK_MBAO_SOMISCI,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3399900000384,14.7911700003953,"303",,DK_GRAND_MALIKA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2866899999435,14.7395599999941,"304",,DK_RUF_SIPRES,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3570899999035,14.7464599998292,"305",,DK_CITE_SOCABEG,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4243299998296,14.6870399998961,"306",,DK_DUBAI_PORT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3133999996102,14.7275999997402,"307",,DK_S5_CAP_DES_BICHES,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3276300002243,14.7790999995654,"308",,DK_KEUR_MASSAR_PA_MTOA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.5135000002248,14.7401599997842,"309",,DK_ROUTE_MERIDIEN,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.328499999875,14.7715100002863,"310",,DK_KR_MASAR_U13,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2666500002972,14.726300000045,"311",,DK_RUF_SANTIABA_CHERRIF,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3342600001988,14.7440999998152,"312",,DK_PETIT_MBAO_PC,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4116699996707,14.7740000000001,"313",,DK_GOLF_SUD_S10,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.323879999962,14.729500000125,"314",,DK_FASS_GRAND_MBAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3727699999355,14.7422000003298,"315",,DK_THIAROYE_PAPA_GUEYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3093099998566,14.7790000003498,"316",,DK_KEUR_MASSAR_ARAFAT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3439900001384,14.7674900001634,"317",,DK_THIAROYE_KHADIM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.259467000002,14.7567359997666,"318",,DK_KOUNOUNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2899350003,14.7713409996874,"319",,DK_KEUR_MASSAR_PASS3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.173817699727,14.8484747004471,"320",,DK_DENI_BIRAM_NDAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2282999998451,14.6885900003283,"321",,DK_BARGNY_NIAGAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2904149999522,14.8032160001184,"322",,DK_SANGALKAM_APIX,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3009999997502,14.7571299999496,"323",,DK_KAMY_BASSE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2779550000232,14.8001709999917,"324",,DK_TIV_PEUL2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2916619999014,14.7611849998879,"325",,DK_KEUR_MASSAR_PASS2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2788259997201,14.7565290001133,"326",,DK_KOUNOUNE_NGALAB,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2798809998083,14.7474579999868,"327",,DK_RUF_SEDIMA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2668179999507,14.7739979999078,"328",,DK_DARA_THIOUB,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.275116000403,14.8180149999923,"329",,DK_KEUR_SALAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.2063039999296,14.8219469996544,"330",,DK_LAC_ROSE_NORD,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.1605269996213,14.8157509999087,"331",,DK_GOROM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.253744999632,14.7796849995631,"332",,DK_CITE_SICAP_KEUR_MASSAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.182796000435,14.7517819997395,"333",,DK_DATACENTER,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4734250002635,14.7527349996206,"334",,DK_OUEST_FOIRE3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4733019999873,14.7368760003272,"335",,DK_VDN_EXCLUSIVE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4304080004288,14.7397919999009,"336",,DK_MARISTE5,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.459188000226,14.7185899997288,"337",,DK_LIBERTE4,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4659960003151,14.7247879995666,"338",,DK_LIB6_CEM,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.43313500028,14.6503899995989,"339",,DK_CAP_MANUEL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4396409999322,14.6627280001971,"340",,DK_LAMINE_GUEYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4376610003549,14.670415000352,"341",,DK_TOUBA_SANDAGA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.441472999879,14.6685719998979,"342",,DK_LAT-DIOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4348249999737,14.6796479998554,"343",,DK_ARSENAL_MARINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4796779999397,14.7043300004293,"344",,DK_ENEA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4602630003371,14.7110170003343,"345",,DK_DEMBA_DIOP,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4742879995915,14.71241299996,"346",,DK_MERMOZ_PYROTECH,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.458551999675,14.7287299996898,"347",,DK_LIBERTE6_CSE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4765410000671,14.7084000001599,"348",,DK_MERMOZ_SOTRAC,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4660429997846,14.7180619996616,"349",,DK_BOULANGERIE_JAUNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4374250002635,14.6771770001185,"350",,DK_SAPROLAIT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4380549996385,14.6689060000119,"351",,DK_HOTEL_NDIAMBOUR,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4381379998687,14.6803839996219,"352",,DK_CANAL_OLYMPIA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4564899999135,14.6955500002324,"353",,DK_LES_AMBASSADES,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4514280003019,14.6795780002246,"354",,DK_TERRAIN_DJARAF,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4493699998256,14.68538700011,"355",,DK_MEDINA_RUE29,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4492990001487,14.7093160001334,"356",,DK_NIARRI_TALLI_COOPE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.446435000275,14.7159769997388,"357",,DK_HLM_MADIEYE_SALL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.446475000321,14.7258320000468,"358",,DK_RD_POINT_CASTORS,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4608660002656,14.7443939998832,"359",,DK_SICAP_FOIRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4731890001722,14.7329289999734,"360",,DK_VDN_CPI,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4556459996631,14.7021329998381,"361",,DK_ZONE_A,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.5164050001906,14.745798999924,"362",,DK_NGOR_MAIRIE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.515134000034,14.7493989995642,"363",,DK_NGOR_GRDE_MOSQUEE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4997130002547,14.7512159997187,"364",,DK_NGOR_MADJIDOU,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.5071879996264,14.7315959996557,"365",,DK_MAMELLES_BOA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4889460001577,14.7261120003686,"366",,DK_OUAKAM_TAGLON,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4921909996149,14.7290229997117,"367",,DK_OUAKAM_BRIOCHE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4914559998944,14.7177610001701,"368",,DK_MOSQ_DIVINITE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4780620000612,14.7178400002159,"369",,DK_OUAKAM_BATRAIN,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4822329999529,14.7252360004411,"370",,DK_OUAKAM_BIRA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4600620000612,14.759980000077,"371",,DK_YOFF_BCEAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.456424999614,14.7551999999801,"372",,DK_NORD_FOIRE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4685179997059,14.7601449995921,"373",,DK_YOFF_LAYENNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4383000001449,14.74900000005,"374",,DK_SOPRIM_MOSQ,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4441409997073,14.7636209998093,"375",,DK_PARCELLES_U15,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4351123000926,14.7105890003821,"376",,DK_ZONE_INDUSTRIEL2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.43421949993,14.7181100000765,"377",,DK_BEL_AIR_SDE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4431869997802,14.6936980002625,"378",,DK_SERVICES_MINES,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4916868001057,14.7365270004208,"379",,DK_TOUBA_ALMADIES,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3352920001257,14.7990579999268,"380",,DL_MALIKA_PLAGE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4012399998261,14.7712999995953,"381",,DK_GOLF_LAS_PALMAS,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3503379996989,14.7738310003005,"382",,DK_YEUMBEUL_COMICO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4079800003767,14.7777589997781,"383",,DK_GOLF_HAMO3,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3259500000924,14.7954570002404,"384",,DK_MALIKA_MONTAGNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3214900003632,14.736195000399,"385",,DK_LYCEE_MBAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3111290001032,14.7381410002071,"386",,DK_MBAO_FLAMBOYANT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3039920001307,14.7455209996944,"387",,DK_MBAO_KAWSARA,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4123769998986,14.7443390000449,"388",,DK_PEAGE_DALIFORT,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3559100003462,14.7939350002001,"389",,DK_MALIKA_WAROUAYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.4006230001513,14.7424110001676,"390",,DK_BAUX_MARAICHERS,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
-17.3830900001034,14.7465620000363,"391",,DK_GUINAW_RAIL,ANTENNE RELAIS,HELIOS TOWER,FREE,,2G,,./0.png
